Source,Target,Weight
odonelorza2011,bernabepaco,0.002
odonelorza2011,oskarmatute,0.0228
odonelorza2011,AliciaSCamacho,0.0106
mdcospedal,Adrilastra,0.027629233511586453
mdcospedal,_mundus,0.023172905525846704
mdcospedal,mrenau,0.0392156862745098
mdcospedal,sorayapsoe,0.0392156862745098
mdcospedal,JVMariBoso,0.062388591800356503
mdcospedal,ruanojavier,0.09001782531194295
mdcospedal,soniafetesoro,0.0392156862745098
mdcospedal,ManoloMonereo,0.00089126559714795
mdcospedal,frdelatorre,0.057932263814616754
mdcospedal,luzseijo,0.0142602495543672
mdcospedal,CesarJRamos,0.08288770053475936
mdcospedal,sanchezcastejon,0.0
mdcospedal,lciuro,0.013368983957219251
mdcospedal,Mjesusserranoj,0.035650623885918005
mdcospedal,GirautaOficial,0.0374331550802139
mdcospedal,herrerobono,0.13012477718360071
mdcospedal,martintoledano,0.40730837789661317
mdcospedal,isabelrguez,0.0748663101604278
mdcospedal,vicpiriz1975,0.12834224598930483
mdcospedal,RitaBosaho,0.016042780748663103
mdcospedal,casanyeta,0.008912655971479501
mdcospedal,felipe_sicilia,0.00980392156862745
mdcospedal,PiliCancela,0.04188948306595366
mdcospedal,SSumelzo,0.08377896613190731
mdcospedal,cesarluena,0.04723707664884135
mdcospedal,antoniotrevin,0.030303030303030304
mdcospedal,JaumeMoyaM,0.0053475935828877
mdcospedal,TeoGarciaEgea,0.20231729055258468
mdcospedal,AntonioHurtado,0.05169340463458111
mdcospedal,Irene_Montero_,0.054367201426024955
mdcospedal,AnaZurita7,0.08823529411764706
mdcospedal,VeraNoelia,0.027629233511586453
mdcospedal,lidiaguinart,0.029411764705882353
mdcospedal,FernanVello,0.00089126559714795
mdcospedal,vendrellj,0.01693404634581105
mdcospedal,PericoArrojo,0.017825311942959002
mdcospedal,pilarmarcosd,0.16755793226381463
mdcospedal,ionebelarra,0.03297682709447415
mdcospedal,FranciscoIgea,0.02406417112299465
mdcospedal,Carre1Ascension,0.0659536541889483
mdcospedal,PabloBellido_Az,0.0659536541889483
mdcospedal,odonelorza2011,0.045454545454545456
mdcospedal,mdcospedal,1.0
mdcospedal,perejoanpons,0.053475935828877004
mdcospedal,IgnasiCandela,0.020499108734402853
mdcospedal,JuLMilla,0.023172905525846704
mdcospedal,jaimedeolano,0.13992869875222816
mdcospedal,micaela_navarro,0.01871657754010695
mdcospedal,AAlvarezAlvarez,0.058823529411764705
mdcospedal,joanmena,0.0071301247771836
mdcospedal,joanbaldovi,0.02406417112299465
mdcospedal,jsalvadorduch,0.00980392156862745
mdcospedal,pepecanonucia,0.09536541889483066
mdcospedal,antonipostius,0.0035650623885918
mdcospedal,AvelinoPP,0.14349376114081996
mdcospedal,LuisSalvador,0.01871657754010695
mdcospedal,herick_campos,0.04634581105169341
mdcospedal,ierrejon,0.0285204991087344
mdcospedal,EBataller,0.0213903743315508
mdcospedal,MayoralRafa,0.049019607843137254
mdcospedal,mrhciudadanos,0.05169340463458111
mdcospedal,ma_bustamante84,0.020499108734402853
mdcospedal,MartaGlezVzqz,0.11497326203208556
mdcospedal,emilio_delrio,0.09090909090909091
mdcospedal,MLorenzo2018,0.10784313725490197
mdcospedal,mapaniagua,0.19429590017825313
mdcospedal,BeatrizEscu,0.22994652406417113
mdcospedal,BienveDeArriba,0.19429590017825313
mdcospedal,juanmalpr,0.053475935828877004
mdcospedal,EvaGSempere,0.0106951871657754
mdcospedal,Pablo_Iglesias_,0.04634581105169341
mdcospedal,diego__clemente,0.06417112299465241
mdcospedal,anamarcelloana,0.011586452762923352
mdcospedal,Hernanzsofia,0.01871657754010695
mdcospedal,estercapella,0.01693404634581105
mdcospedal,miriamnoguerasM,0.0106951871657754
mdcospedal,VirginiaSalmeCs,0.027629233511586453
mdcospedal,mariagv,0.040998217468805706
mdcospedal,emeterina,0.015151515151515152
mdcospedal,pedroacedo,0.17379679144385027
mdcospedal,Guadalupem1960,0.06417112299465241
mdcospedal,SimancasRafael,0.0748663101604278
mdcospedal,juanviperezaras,0.16042780748663102
mdcospedal,_Irene_Rivera,0.01871657754010695
mdcospedal,elenabastidasb,0.14616755793226383
mdcospedal,DolorsMM,0.12299465240641712
mdcospedal,joaquintorrevie,0.18538324420677363
mdcospedal,maherediadiaz,0.023172905525846704
mdcospedal,NachoSAmor,0.07754010695187166
mdcospedal,jruizcarbonell,0.0017825311942959
mdcospedal,NTremino,0.08110516934046345
mdcospedal,JATorresMora,0.0374331550802139
mdcospedal,MarcLamua,0.015151515151515152
mdcospedal,anamadrazo61,0.23172905525846701
mdcospedal,CarmenRCuello,0.0285204991087344
mdcospedal,MercePerea,0.08467023172905526
mdcospedal,capdevilajoan,0.00980392156862745
mdcospedal,J_Sanchez_Serna,0.004456327985739751
mdcospedal,Saludisabel,0.0071301247771836
mdcospedal,AlfonsoCandon,0.0962566844919786
mdcospedal,estherpcamarero,0.045454545454545456
mdcospedal,martamartirio,0.06149732620320856
mdcospedal,sergimiquel,0.05080213903743316
mdcospedal,MiguelGaraulet,0.036541889483065956
mdcospedal,GregorioCmara,0.017825311942959002
mdcospedal,xavieritja,0.004456327985739751
mdcospedal,Jefernandezmoya,0.2192513368983957
mdcospedal,gpalacinguarne,0.013368983957219251
mdcospedal,juanBravoBaena,0.16488413547237077
mdcospedal,felixaltafulla,0.013368983957219251
mdcospedal,MarcialGoBal,0.016042780748663103
mdcospedal,Sonia_Farre,0.00089126559714795
mdcospedal,guillermomeijon,0.02406417112299465
mdcospedal,abalosmeco,0.020499108734402853
mdcospedal,Angeles_isac,0.20231729055258468
mdcospedal,jjalonso10,0.15508021390374332
mdcospedal,bernabepaco,0.07754010695187166
mdcospedal,oskarmatute,0.022281639928698752
mdcospedal,AliciaSCamacho,0.18538324420677363
perejoanpons,Adrilastra,0.12327376116978067
perejoanpons,_mundus,0.03269699431356621
perejoanpons,mrenau,0.04041429731925264
perejoanpons,sorayapsoe,0.07818846466287571
perejoanpons,JVMariBoso,0.047319252640129976
perejoanpons,ruanojavier,0.02091795288383428
perejoanpons,soniafetesoro,0.07351746547522339
perejoanpons,ManoloMonereo,0.005077173030056864
perejoanpons,frdelatorre,0.028838342810722988
perejoanpons,luzseijo,0.06559707554833469
perejoanpons,CesarJRamos,0.08895207148659626
perejoanpons,sanchezcastejon,0.00040617384240454913
perejoanpons,lciuro,0.018480909829406988
perejoanpons,Mjesusserranoj,0.06762794476035744
perejoanpons,GirautaOficial,0.011169780666125102
perejoanpons,herrerobono,0.010763606823720552
perejoanpons,martintoledano,0.018887083671811536
perejoanpons,isabelrguez,0.05706742485783915
perejoanpons,vicpiriz1975,0.017059301380991064
perejoanpons,RitaBosaho,0.019699431356620632
perejoanpons,casanyeta,0.012997562956945572
perejoanpons,felipe_sicilia,0.03472786352558895
perejoanpons,PiliCancela,0.08346872461413485
perejoanpons,SSumelzo,0.14317627944760358
perejoanpons,cesarluena,0.08021933387489846
perejoanpons,antoniotrevin,0.0926076360682372
perejoanpons,JaumeMoyaM,0.026604386677497968
perejoanpons,TeoGarciaEgea,0.0239642567018684
perejoanpons,AntonioHurtado,0.026401299756295696
perejoanpons,Irene_Montero_,0.0359463850528026
perejoanpons,AnaZurita7,0.008732737611697806
perejoanpons,VeraNoelia,0.025182778229082048
perejoanpons,lidiaguinart,0.07067424857839155
perejoanpons,FernanVello,0.005889520714865963
perejoanpons,vendrellj,0.042851340373679936
perejoanpons,PericoArrojo,0.022136474411047928
perejoanpons,pilarmarcosd,0.045491470349309504
perejoanpons,ionebelarra,0.029650690495532088
perejoanpons,FranciscoIgea,0.013403736799350122
perejoanpons,Carre1Ascension,0.004670999187652315
perejoanpons,PabloBellido_Az,0.05564581640942323
perejoanpons,odonelorza2011,0.11839967506092608
perejoanpons,mdcospedal,0.012185215272136474
perejoanpons,perejoanpons,1.0
perejoanpons,IgnasiCandela,0.029853777416734364
perejoanpons,JuLMilla,0.07920389926888709
perejoanpons,jaimedeolano,0.018074735987002436
perejoanpons,micaela_navarro,0.032290820471161656
perejoanpons,AAlvarezAlvarez,0.08285946385052803
perejoanpons,joanmena,0.024776604386677496
perejoanpons,joanbaldovi,0.028838342810722988
perejoanpons,jsalvadorduch,0.025588952071486596
perejoanpons,pepecanonucia,0.03249390739236393
perejoanpons,antonipostius,0.005889520714865963
perejoanpons,AvelinoPP,0.008935824532900082
perejoanpons,LuisSalvador,0.006295694557270512
perejoanpons,herick_campos,0.0727051177904143
perejoanpons,ierrejon,0.039805036555645816
perejoanpons,EBataller,0.036758732737611696
perejoanpons,MayoralRafa,0.04183590576766856
perejoanpons,mrhciudadanos,0.019293257514216084
perejoanpons,ma_bustamante84,0.007311129163281885
perejoanpons,MartaGlezVzqz,0.0239642567018684
perejoanpons,emilio_delrio,0.008326563769293258
perejoanpons,MLorenzo2018,0.006092607636068237
perejoanpons,mapaniagua,0.010154346060113728
perejoanpons,BeatrizEscu,0.019699431356620632
perejoanpons,BienveDeArriba,0.011779041429731926
perejoanpons,juanmalpr,0.028229082047116164
perejoanpons,EvaGSempere,0.009951259138911454
perejoanpons,Pablo_Iglesias_,0.03878960194963444
perejoanpons,diego__clemente,0.020308692120227456
perejoanpons,anamarcelloana,0.017871649065800164
perejoanpons,Hernanzsofia,0.07493907392363931
perejoanpons,estercapella,0.039398862713241264
perejoanpons,miriamnoguerasM,0.018480909829406988
perejoanpons,VirginiaSalmeCs,0.008732737611697806
perejoanpons,mariagv,0.10804224207961008
perejoanpons,emeterina,0.021933387489845652
perejoanpons,pedroacedo,0.005686433793663688
perejoanpons,Guadalupem1960,0.07372055239642566
perejoanpons,SimancasRafael,0.07554833468724614
perejoanpons,juanviperezaras,0.0231519090170593
perejoanpons,_Irene_Rivera,0.00487408610885459
perejoanpons,elenabastidasb,0.018887083671811536
perejoanpons,DolorsMM,0.009951259138911454
perejoanpons,joaquintorrevie,0.017465475223395612
perejoanpons,maherediadiaz,0.05402112103980504
perejoanpons,NachoSAmor,0.11535337124289195
perejoanpons,jruizcarbonell,0.0926076360682372
perejoanpons,NTremino,0.006092607636068237
perejoanpons,JATorresMora,0.09971567831031682
perejoanpons,MarcLamua,0.06417546709991877
perejoanpons,anamadrazo61,0.012591389114541024
perejoanpons,CarmenRCuello,0.03411860276198213
perejoanpons,MercePerea,0.16896831844029245
perejoanpons,capdevilajoan,0.018887083671811536
perejoanpons,J_Sanchez_Serna,0.012794476035743298
perejoanpons,Saludisabel,0.014419171405361494
perejoanpons,AlfonsoCandon,0.003858651502843217
perejoanpons,estherpcamarero,0.05422420796100731
perejoanpons,martamartirio,0.027822908204711616
perejoanpons,sergimiquel,0.043866774979691305
perejoanpons,MiguelGaraulet,0.010560519902518278
perejoanpons,GregorioCmara,0.061941510966693744
perejoanpons,xavieritja,0.017465475223395612
perejoanpons,Jefernandezmoya,0.014825345247766044
perejoanpons,gpalacinguarne,0.05361494719740049
perejoanpons,juanBravoBaena,0.016653127538586516
perejoanpons,felixaltafulla,0.024370430544272948
perejoanpons,MarcialGoBal,0.006904955320877335
perejoanpons,Sonia_Farre,0.010154346060113728
perejoanpons,guillermomeijon,0.060926076360682375
perejoanpons,abalosmeco,0.08164094232331438
perejoanpons,Angeles_isac,0.013200649878147848
perejoanpons,jjalonso10,0.003249390739236393
perejoanpons,bernabepaco,0.004061738424045491
perejoanpons,oskarmatute,0.0239642567018684
perejoanpons,AliciaSCamacho,0.015637692932575144
IgnasiCandela,Adrilastra,0.05887372013651877
IgnasiCandela,_mundus,0.1561433447098976
IgnasiCandela,mrenau,0.17491467576791808
IgnasiCandela,sorayapsoe,0.0878839590443686
IgnasiCandela,JVMariBoso,0.032423208191126277
IgnasiCandela,ruanojavier,0.034129692832764506
IgnasiCandela,soniafetesoro,0.09726962457337884
IgnasiCandela,ManoloMonereo,0.021331058020477817
IgnasiCandela,frdelatorre,0.08191126279863481
IgnasiCandela,luzseijo,0.030716723549488054
IgnasiCandela,CesarJRamos,0.10324232081911262
IgnasiCandela,sanchezcastejon,0.0008532423208191126
IgnasiCandela,lciuro,0.03583617747440273
IgnasiCandela,Mjesusserranoj,0.0674061433447099
IgnasiCandela,GirautaOficial,0.02303754266211604
IgnasiCandela,herrerobono,0.012798634812286689
IgnasiCandela,martintoledano,0.043515358361774746
IgnasiCandela,isabelrguez,0.06996587030716724
IgnasiCandela,vicpiriz1975,0.03668941979522184
IgnasiCandela,RitaBosaho,0.13139931740614336
IgnasiCandela,casanyeta,0.1825938566552901
IgnasiCandela,felipe_sicilia,0.03924914675767918
IgnasiCandela,PiliCancela,0.08703071672354949
IgnasiCandela,SSumelzo,0.10921501706484642
IgnasiCandela,cesarluena,0.06825938566552901
IgnasiCandela,antoniotrevin,0.08020477815699659
IgnasiCandela,JaumeMoyaM,0.13651877133105803
IgnasiCandela,TeoGarciaEgea,0.041808873720136516
IgnasiCandela,AntonioHurtado,0.04436860068259386
IgnasiCandela,Irene_Montero_,0.17064846416382254
IgnasiCandela,AnaZurita7,0.024744027303754267
IgnasiCandela,VeraNoelia,0.09129692832764505
IgnasiCandela,lidiaguinart,0.08276450511945392
IgnasiCandela,FernanVello,0.029863481228668942
IgnasiCandela,vendrellj,0.19283276450511946
IgnasiCandela,PericoArrojo,0.08532423208191127
IgnasiCandela,pilarmarcosd,0.07764505119453925
IgnasiCandela,ionebelarra,0.1348122866894198
IgnasiCandela,FranciscoIgea,0.029863481228668942
IgnasiCandela,Carre1Ascension,0.007679180887372013
IgnasiCandela,PabloBellido_Az,0.07679180887372014
IgnasiCandela,odonelorza2011,0.10921501706484642
IgnasiCandela,mdcospedal,0.01962457337883959
IgnasiCandela,perejoanpons,0.12542662116040956
IgnasiCandela,IgnasiCandela,1.0
IgnasiCandela,JuLMilla,0.13993174061433447
IgnasiCandela,jaimedeolano,0.04692832764505119
IgnasiCandela,micaela_navarro,0.028156996587030716
IgnasiCandela,AAlvarezAlvarez,0.07167235494880546
IgnasiCandela,joanmena,0.11262798634812286
IgnasiCandela,joanbaldovi,0.24829351535836178
IgnasiCandela,jsalvadorduch,0.10324232081911262
IgnasiCandela,pepecanonucia,0.10494880546075085
IgnasiCandela,antonipostius,0.010238907849829351
IgnasiCandela,AvelinoPP,0.027303754266211604
IgnasiCandela,LuisSalvador,0.00938566552901024
IgnasiCandela,herick_campos,0.11518771331058021
IgnasiCandela,ierrejon,0.19283276450511946
IgnasiCandela,EBataller,0.34044368600682595
IgnasiCandela,MayoralRafa,0.1945392491467577
IgnasiCandela,mrhciudadanos,0.06484641638225255
IgnasiCandela,ma_bustamante84,0.040955631399317405
IgnasiCandela,MartaGlezVzqz,0.033276450511945395
IgnasiCandela,emilio_delrio,0.017064846416382253
IgnasiCandela,MLorenzo2018,0.013651877133105802
IgnasiCandela,mapaniagua,0.016211604095563138
IgnasiCandela,BeatrizEscu,0.040955631399317405
IgnasiCandela,BienveDeArriba,0.02303754266211604
IgnasiCandela,juanmalpr,0.12457337883959044
IgnasiCandela,EvaGSempere,0.06569965870307168
IgnasiCandela,Pablo_Iglesias_,0.16382252559726962
IgnasiCandela,diego__clemente,0.052901023890784986
IgnasiCandela,anamarcelloana,0.11092150170648464
IgnasiCandela,Hernanzsofia,0.042662116040955635
IgnasiCandela,estercapella,0.09215017064846416
IgnasiCandela,miriamnoguerasM,0.042662116040955635
IgnasiCandela,VirginiaSalmeCs,0.028156996587030716
IgnasiCandela,mariagv,0.08276450511945392
IgnasiCandela,emeterina,0.015358361774744027
IgnasiCandela,pedroacedo,0.0034129692832764505
IgnasiCandela,Guadalupem1960,0.08020477815699659
IgnasiCandela,SimancasRafael,0.09726962457337884
IgnasiCandela,juanviperezaras,0.06655290102389079
IgnasiCandela,_Irene_Rivera,0.00938566552901024
IgnasiCandela,elenabastidasb,0.0537542662116041
IgnasiCandela,DolorsMM,0.02303754266211604
IgnasiCandela,joaquintorrevie,0.05546075085324232
IgnasiCandela,maherediadiaz,0.05204778156996587
IgnasiCandela,NachoSAmor,0.12030716723549488
IgnasiCandela,jruizcarbonell,0.006825938566552901
IgnasiCandela,NTremino,0.013651877133105802
IgnasiCandela,JATorresMora,0.09044368600682594
IgnasiCandela,MarcLamua,0.05460750853242321
IgnasiCandela,anamadrazo61,0.031569965870307165
IgnasiCandela,CarmenRCuello,0.031569965870307165
IgnasiCandela,MercePerea,0.17832764505119453
IgnasiCandela,capdevilajoan,0.05460750853242321
IgnasiCandela,J_Sanchez_Serna,0.05631399317406143
IgnasiCandela,Saludisabel,0.06484641638225255
IgnasiCandela,AlfonsoCandon,0.005972696245733789
IgnasiCandela,estherpcamarero,0.059726962457337884
IgnasiCandela,martamartirio,0.07935153583617748
IgnasiCandela,sergimiquel,0.10238907849829351
IgnasiCandela,MiguelGaraulet,0.024744027303754267
IgnasiCandela,GregorioCmara,0.06313993174061433
IgnasiCandela,xavieritja,0.06484641638225255
IgnasiCandela,Jefernandezmoya,0.023890784982935155
IgnasiCandela,gpalacinguarne,0.05716723549488054
IgnasiCandela,juanBravoBaena,0.03924914675767918
IgnasiCandela,felixaltafulla,0.10409556313993173
IgnasiCandela,MarcialGoBal,0.01962457337883959
IgnasiCandela,Sonia_Farre,0.08873720136518772
IgnasiCandela,guillermomeijon,0.06911262798634812
IgnasiCandela,abalosmeco,0.09812286689419795
IgnasiCandela,Angeles_isac,0.030716723549488054
IgnasiCandela,jjalonso10,0.005972696245733789
IgnasiCandela,bernabepaco,0.00938566552901024
IgnasiCandela,oskarmatute,0.050341296928327645
IgnasiCandela,AliciaSCamacho,0.034129692832764506
JuLMilla,Adrilastra,0.15097402597402598
JuLMilla,_mundus,0.05303030303030303
JuLMilla,mrenau,0.07738095238095238
JuLMilla,sorayapsoe,0.22077922077922077
JuLMilla,JVMariBoso,0.01893939393939394
JuLMilla,ruanojavier,0.027056277056277056
JuLMilla,soniafetesoro,0.18235930735930736
JuLMilla,ManoloMonereo,0.007575757575757576
JuLMilla,frdelatorre,0.09415584415584416
JuLMilla,luzseijo,0.1314935064935065
JuLMilla,CesarJRamos,0.22348484848484848
JuLMilla,sanchezcastejon,0.0021645021645021645
JuLMilla,lciuro,0.024891774891774892
JuLMilla,Mjesusserranoj,0.19318181818181818
JuLMilla,GirautaOficial,0.02976190476190476
JuLMilla,herrerobono,0.015151515151515152
JuLMilla,martintoledano,0.032467532467532464
JuLMilla,isabelrguez,0.15692640692640691
JuLMilla,vicpiriz1975,0.03300865800865801
JuLMilla,RitaBosaho,0.04004329004329004
JuLMilla,casanyeta,0.045454545454545456
JuLMilla,felipe_sicilia,0.11958874458874459
JuLMilla,PiliCancela,0.17316017316017315
JuLMilla,SSumelzo,0.2597402597402597
JuLMilla,cesarluena,0.21753246753246752
JuLMilla,antoniotrevin,0.22564935064935066
JuLMilla,JaumeMoyaM,0.039502164502164504
JuLMilla,TeoGarciaEgea,0.04004329004329004
JuLMilla,AntonioHurtado,0.08062770562770563
JuLMilla,Irene_Montero_,0.07738095238095238
JuLMilla,AnaZurita7,0.013528138528138528
JuLMilla,VeraNoelia,0.048701298701298704
JuLMilla,lidiaguinart,0.14285714285714285
JuLMilla,FernanVello,0.010822510822510822
JuLMilla,vendrellj,0.07792207792207792
JuLMilla,PericoArrojo,0.045454545454545456
JuLMilla,pilarmarcosd,0.07792207792207792
JuLMilla,ionebelarra,0.05411255411255411
JuLMilla,FranciscoIgea,0.03192640692640693
JuLMilla,Carre1Ascension,0.005952380952380952
JuLMilla,PabloBellido_Az,0.1461038961038961
JuLMilla,odonelorza2011,0.21536796536796537
JuLMilla,mdcospedal,0.01406926406926407
JuLMilla,perejoanpons,0.21103896103896103
JuLMilla,IgnasiCandela,0.08874458874458875
JuLMilla,JuLMilla,1.0
JuLMilla,jaimedeolano,0.045454545454545456
JuLMilla,micaela_navarro,0.08874458874458875
JuLMilla,AAlvarezAlvarez,0.16017316017316016
JuLMilla,joanmena,0.05032467532467533
JuLMilla,joanbaldovi,0.11038961038961038
JuLMilla,jsalvadorduch,0.03354978354978355
